UID1,UID2
1638,3730
2892,4301
5867,6047
4012,4140
4491,5557
4508,6250
1945,4548
7302,7446
248,4288
8021,8359
4695,6490
5113,5878
2902,4887
2721,2960
3422,5051
4491,5718
1205,2889
3423,417
1896,2784
7374,7716
544,637
5159,6332
3797,3820
1570,843
1036,2433
3177,6297
7696,7815
3240,5715
2926,5492
4048,5674
2970,5211
7892,8175
2529,4545
2540,2551
6776,8571
3365,6201
2296,492
6972,8423
1044,3905
1505,171
8319,8437
1961,5867
3074,5180
6050,6671
3267,4347
2855,4613
1033,801
363,6579
3682,5429
4319,736
3575,6901
6780,8849
1330,5246
3164,3748
485,6164
3930,5992
4147,6237
3459,5490
5035,5395
3346,4013
1653,1820
7057,7989
417,6615
5867,6304
2668,4998
4199,6612
8328,8341
5403,6270
1369,4646
7976,8143
4182,5765
7300,8215
3446,6602
7076,8275
1856,2541
3202,5330
1182,5391
139,1738
7471,7764
3128,4007
3262,5123
2827,4220
7364,7503
4373,6446
1159,940
5404,6242
4844,5179
2648,63
2501,2515
7773,8797
6973,7285
1458,4643
4534,6078
145,4864
1731,6939
1780,4973
5862,6217
3072,4643
381,905
2180,2752
2231,6651
5123,6303
5125,5720
3427,4333
5867,838
4090,888
5954,6067
2508,651
1292,418
4013,6180
885,975
1187,1766
1625,4744
3108,6299
6981,7361
7021,8531
2171,2668
7844,8576
387,6284
7059,8586
1445,6138
2734,4376
3995,4212
2226,5148
4136,6412
539,758
5458,750
3766,933
4200,4231
5162,6638
5288,5314
5001,6321
6802,7087
2211,2949
3623,4024
5765,6914
2520,5937
3161,4189
4508,561
477,4973
1865,2759
7111,7761
7090,7505
6748,8655
243,5385
1640,6168
259,6284
3280,924
280,5106
2629,5414
4385,5154
4417,64
4333,5869
3384,4206
1785,4349
1785,4362
6770,6823
6776,7811
8496,8642
4435,750
3057,3459
6753,8457
4013,5999
5842,6211
6728,7982
1239,6005
7161,8521
5788,924
2352,480
3487,4999
5444,734
7587,8394
1280,6194
5773,6867
7735,8504
2784,2788
8435,8472
5475,831
3642,5407
4201,6239
3177,4212
4952,989
2862,5650
4973,5597
7764,8501
3104,5454
3900,4508
3405,5180
2868,6654
8472,8521
7834,8578
2269,642
2889,4813
2321,4921
7803,8622
2576,2853
2559,4523
5765,718
5423,6267
257,4324
8129,8184
1004,880
3375,4212
3444,4921
4147,549
1675,5313
1557,210
7898,8071
2152,989
8640,8674
1500,2292
3282,3575
4263,5772
1531,6178
3900,5511
6284,6468
563,5674
2143,989
7283,8445
6618,808
6767,6994
8496,8633
7727,8115
1438,6580
7300,8629
7764,8094
3101,762
4948,6933
2316,5729
7369,8408
1662,497
5952,6856
2959,4621
3287,6178
214,4220
7167,7532
2928,2948
2205,948
8352,8431
5462,5578
1519,5424
3378,5556
5215,6884
1028,6181
6773,8840
7272,8462
7706,7892
222,5771
7705,7708
1641,3087
6803,7741
5123,6551
2425,5990
1785,5708
2580,3670
4413,4956
7425,7470
1172,948
3063,5206
2349,5388
4193,5726
1239,1343
3213,933
8323,8577
5689,6240
263,728
7505,7572
2977,4698
7588,8398
4044,4344
3456,3524
3909,5859
5035,6415
3453,3987
7378,8119
2493,4133
4044,5395
4946,6194
5720,5824
2346,82
2616,5211
1981,5237
7487,8638
3100,6185
5029,5500
1820,5150
2335,6904
7322,7724
3233,5723
5769,8260
4177,6684
8187,8600
3161,5768
343,6883
7443,8786
4968,5519
8017,8382
5717,5927
4282,5203
7050,8214
8644,8836
7413,8157
2719,6903
1636,5974
7469,8692
6484,717
1488,5856
5773,6934
2241,6290
7408,7471
2503,2558
6773,8560
7307,7495
8036,8112
7387,7643
6808,8407
2593,6073
3432,6005
7482,8521
3970,5715
7293,8311
4157,985
2852,955
6825,7818
6744,7846
2859,2999
2135,4698
1023,6914
3827,4147
3933,650
1949,4337
3830,5294
6795,8359
1288,5094
2708,5331
1625,3408
2584,6413
1747,4401
1636,2843
5695,713
6795,7634
3252,5335
7444,7740
3598,6484
6805,8821
8409,8502
6829,7405
6320,834
2968,5257
341,5121
1687,2889
2262,3582
7442,7643
5878,6050
2926,4390
7316,8235
4955,6645
3368,6663
6755,7369
6006,6229
1448,5211
2559,832
2869,4198
3324,521
1406,530
4334,5501
343,903
5676,5837
1278,5849
1207,3229
637,6552
4344,5101
8275,8494
1767,3099
4220,5235
1625,5867
3670,3777
7965,8475
6830,7921
8275,8333
3228,4664
7460,7708
3850,3853
7527,8645
2459,929
4333,6315
7089,8472
2644,4128
4903,4906
2927,4621
1549,6282
6829,7632
3933,606
4417,5395
1780,477
8319,8433
6797,6826
2347,5182
2220,2926
6812,8226
6592,6884
5297,6133
3320,3442
7075,8459
5568,6080
8106,8138
2664,5384
7071,7406
1852,989
7088,7558
129,2986
243,5367
8336,8641
6805,7471
167,480
4715,5334
2759,4409
5270,5736
1592,2889
7458,8418
8359,8625
7754,8314
1407,4155
7039,8064
2926,6007
7089,7463
5802,6005
311,989
1221,6317
7982,8440
3408,5674
4156,4533
285,3278
6774,8840
1889,3046
1526,5516
4333,4418
3999,924
3884,761
7152,8333
4745,6427
5618,647
4333,5830
7463,8525
4102,5585
2512,989
7638,8563
659,903
7122,8804
3234,4922
7399,8047
4508,5121
7319,8246
5521,6207
2323,5552
4404,4935
2512,4503
3711,4918
303,4013
3586,4930
1437,6630
3985,4158
3308,5867
1028,369
1686,5718
1750,4013
2673,6111
6773,8425
3426,4013
7966,8132
2676,5211
7442,7518
1674,713
7404,8116
3360,4519
3839,4824
7779,8053
408,4143
7143,8456
7283,7705
5041,6925
2173,2481
8013,8184
483,989
4467,5150
2329,4978
6824,7850
7074,7444
2275,4826
1798,5707
1415,3486
1586,6322
3282,7178
518,5755
3628,6297
6830,8105
457,5862
7254,8335
4512,6686
7596,7830
5974,942
6983,7810
1696,1949
1743,2792
4417,6053
4013,6505
6981,8593
378,969
3986,4161
4200,6663
4703,780
7442,7768
2113,649
386,6404
554,976
6586,6634
6978,8222
6983,8094
4085,989
7592,8199
7539,8121
4161,5553
8066,8821
2517,989
7954,7980
7304,7857
1160,4846
8319,8438
2926,724
4531,5136
2539,2568
3227,6321
3305,3401
182,2200
1316,989
6776,7851
3416,4273
5246,981
24,343
4271,6219
4620,4889
5877,5967
348,4101
2358,5215
7314,8067
2542,6869
455,6471
3250,5697
1500,2668
4384,6280
3518,4333
3835,513
7058,8815
5653,6600
2712,4410
3261,3558
6178,747
3227,5001
7466,7834
6759,7402
7350,8697
3156,3586
1373,6275
6712,7158
7507,7695
2580,4004
2668,3957
7161,7475
7165,8795
7576,8797
6178,6680
7505,8584
1743,6260
7895,8823
7398,8566
1207,2926
1961,4013
3074,960
4157,5075
1530,6543
3754,5442
1185,1817
1401,382
1667,2489
1365,6497
5142,5559
1359,3262
2843,3459
1888,5208
2648,5208
6824,7488
4273,5446
7829,7915
191,825
3860,4032
7193,8239
3621,6551
3808,4013
7892,8439
1514,2993
5179,6636
8452,8667
2668,5501
3290,6184
4339,5784
7830,8642
4935,6491
4115,4212
5052,5891
3615,6005
334,5754
7019,8336
248,3079
2263,3459
2116,4518
2605,921
1783,5121
5697,6646
6005,6639
1016,2223
2448,6922
6185,6624
8564,8569
7464,8823
5035,5140
7982,8017
4333,5666
468,5262
8232,8493
354,5423
5272,5871
7560,8313
6787,7378
2926,4035
2597,4599
4280,6887
4333,5803
3161,5052
7893,7956
6765,7318
2752,5211
7892,8061
7563,7770
3628,4212
4333,5535
6818,8619
4850,6123
7094,8507
3668,4856
5552,6883
4013,5022
4013,5938
3232,985
7703,8176
1372,4013
3734,5857
4013,5138
4619,5182
2816,4320
1816,1817
7844,8314
7530,7841
5720,6473
1624,4549
2322,3125
3879,6187
8169,8502
4101,875
7830,8633
3101,8826
1038,5637
1028,5416
210,4623
1260,1575
637,6410
8126,8677
8384,8650
8446,8453
3025,4325
2553,6950
5576,6654
3633,3731
3884,4383
7532,8210
7838,8493
1742,5142
2146,989
3324,6300
8502,8850
4206,6181
1983,5867
1767,6513
2555,6248
8549,8589
7387,8015
7680,8656
2285,3459
3118,3158
8316,8653
3860,6335
3205,3692
266,6490
7830,8596
1452,5223
2456,5519
7642,8674
242,431
3484,6240
7544,8036
1840,7181
2582,4233
6755,7562
1830,2667
29,6122
7840,8062
7291,8237
1724,2743
3114,313
8547,8634
1785,5594
3378,4233
3343,4206
2539,3884
3405,960
1830,3244
2227,5099
2276,484
2130,6478
8180,8658
8341,8677
4929,4961
5593,933
3876,4267
1821,4095
3840,5286
2135,2687
1830,6626
3767,5097
1770,2180
16,6630
2166,3687
1618,4153
4013,4750
4013,6968
7442,8015
7458,7647
3091,5208
3481,6240
8118,8361
8559,8667
7827,8685
5618,999
3906,5500
3661,4212
5246,5307
2563,299
6999,8851
2795,6584
145,5230
5694,6205
446,5071
3558,4063
3234,4663
7406,8784
2444,3268
2612,3970
3191,4165
1595,745
1290,4529
6983,7764
2537,3563
3658,6685
4330,6119
7094,7605
8463,8465
7869,8770
5111,922
6045,6814
255,6489
6081,6914
5995,6538
6771,8832
1307,4173
1829,5823
8567,8599
3099,5175
2926,511
2780,4896
2664,7
6718,8313
5781,6962
3280,541
2578,2621
7855,7913
7676,8172
6989,7525
1968,2323
3078,4282
312,5542
5580,755
1687,2835
2116,2947
2199,5211
7895,8664
7904,8649
8102,8409
5507,5571
3661,6325
5347,6336
5464,5578
7845,8860
1859,854
1001,2862
7284,7686
2192,2689
4948,6606
7586,8240
7677,7678
321,880
502,758
1209,1863
2547,3839
6788,8396
5867,6476
24,3979
7035,8677
3316,3995
8513,8677
6749,8443
124,885
1768,5012
3928,5794
8016,8252
5570,6970
5832,6211
4479,750
1758,6665
7537,8563
8211,8464
1625,5405
3399,7151
8394,8406
7286,7352
8825,8833
7364,8398
3178,4536
4553,6148
1185,4840
2125,5976
1008,6578
4183,555
3041,3052
4443,4508
1738,2717
1344,578
6672,6969
4232,5501
3505,3582
3125,4998
6050,6622
3159,4655
1672,4333
3398,6290
4032,5545
1625,2472
1906,5251
2235,263
3234,6526
2292,4921
2395,5208
1761,3234
124,4272
1278,644
7883,8852
2668,4921
2448,261
4044,4135
1207,1239
4334,4995
124,2334
5360,8787
2926,4867
151,2798
1508,210
7758,8383
7284,7697
7979,8656
8237,8531
2889,5862
2782,2858
3459,6095
411,6934
6817,6990
7628,8818
5485,657
3846,4013
1945,5188
7696,8021
5216,5855
7117,7384
2668,6616
5705,637
2157,6094
3355,6051
2216,3080
8638,8859
4266,6484
2469,303
1738,1843
1495,4333
3707,637
7109,8228
1798,5403
7758,7811
1816,4840
7931,8468
1158,3075
7063,7799
2346,3046
6989,7478
1188,4699
1032,3905
4726,921
1485,6283
3647,5435
2503,5753
2279,2340
889,989
3883,4383
5505,989
2448,6177
8134,8834
6066,6096
1719,948
2926,3131
7525,8359
1869,5821
7525,7696
3140,5561
8189,8342
362,5756
1481,5118
4161,5457
6823,8199
2244,4044
3825,5071
279,6551
7689,7889
6466,6491
3479,3781
7663,7670
2889,4314
2349,3008
7008,7927
1769,530
7678,7892
8035,8082
7337,8671
7707,8445
7493,8859
5928,6405
7761,8092
7062,8143
5029,6003
4404,6491
4200,4215
1365,868
480,6631
2140,6277
2898,2905
168,5797
7385,7486
2123,3910
2670,5035
3553,489
165,2749
1846,6307
7736,8854
1272,2426
7253,8806
2394,3047
7670,8784
1570,6214
7525,7744
6284,703
2668,3125
2185,2362
6765,8596
7291,8531
7781,7981
4161,4982
2702,2898
3955,4126
4200,5051
275,3598
24,4474
7210,8024
4333,435
7491,7788
2443,2926
7453,8416
147,1703
3393,3416
3417,6876
1028,4125
547,5770
3297,4422
7417,7578
2889,4919
1363,238
4291,5182
7472,7501
1495,5423
2178,5208
2367,4044
7552,8026
7148,7158
231,5341
3323,5141
3054,6872
861,912
8134,8305
8312,8793
8164,8467
4913,5867
7038,7857
5153,6643
1611,2235
4202,6848
5409,5704
1653,885
146,5845
7472,8116
7081,7599
3312,3410
3122,3686
4172,6910
8155,8822
7163,7743
4306,5355
124,981
7258,7259
6034,733
7554,8836
4333,6413
248,3016
6637,728
6734,7378
1785,6332
1625,1965
7404,8818
4475,989
4100,4417
1644,2351
331,4467
7971,8409
7524,8251
7270,8531
7154,8258
8825,8844
2323,3575
2222,3883
6000,6406
5035,5216
5420,5470
7969,8623
5966,6285
111,1969
7633,7663
4351,5977
4161,6484
1382,2606
7460,7698
1438,5385
7258,7345
6997,7541
8394,8397
8326,8771
243,5208
1357,405
2924,5468
2700,3668
7369,7723
2668,5103
2557,733
3918,6325
1539,3254
7497,8269
7975,8116
7369,8483
293,6627
208,3274
647,880
4549,921
4002,4013
3881,5494
3298,3424
1185,264
3710,6267
5828,6127
369,976
8501,8821
6066,6683
7371,7509
6718,7442
3300,3401
2877,3451
122,1598
3901,4133
4561,6245
5211,5699
7137,7585
1700,3659
7758,8841
7322,8435
1495,3427
1882,5252
1170,5513
7184,7850
3,4325
3130,4711
1028,3330
7442,8141
5566,989
6031,6668
6626,6869
2668,4995
4233,801
2214,3093
3772,5418
6669,924
6764,8081
1762,2947
1901,5574
238,6656
6817,7801
1480,4013
2323,527
2256,6317
4821,519
6820,8142
7464,7758
3295,4720
5395,5871
2591,6661
275,4161
1863,2615
1674,5695
3668,4262
4361,5035
7771,7902
3405,6137
4929,872
4013,878
1531,3855
2851,6267
1900,2716
4024,4221
1963,4333
2970,6308
3115,6286
7184,8245
6263,864
5083,5846
7804,8049
7165,8211
7353,8589
4643,5986
1390,6539
1503,334
3446,4333
1793,2165
4088,6867
5129,989
6194,6492
6779,6794
7032,8029
1019,4373
6534,6865
1438,250
1592,2788
1024,5148
1042,6640
3248,3591
4095,6080
7268,8188
2322,6466
7691,7704
7768,7975
1,4128
5139,6129
7591,7797
7603,7605
3009,5394
400,5587
4013,4348
2559,3416
413,5528
7860,8126
182,947
1043,1151
7387,8009
1651,6185
5012,5336
1509,5262
7568,8385
4348,523
2672,937
610,917
7847,8839
1837,2736
7762,7779
2739,6531
6783,7062
1945,2345
7862,8065
1785,5871
4013,4819
6155,6595
4410,6541
1868,521
1817,2492
2539,4112
3352,3758
1843,4958
7442,8623
1653,981
4899,5359
4333,5787
3016,3060
5994,6269
1900,2904
5472,5780
3795,6231
124,5307
3442,6209
2769,5231
3082,5203
7463,8593
7830,8496
2551,4620
7418,8583
2204,4304
2213,3088
2448,4213
7769,8472
7845,8855
7470,7735
7892,7992
8075,8565
5499,6484
8333,8494
1846,3401
4702,5733
7148,7570
5264,656
1763,2135
413,4919
5861,6273
532,989
276,4363
6802,8445
6972,8171
7140,7758
1774,526
7578,7830
4984,903
4129,6490
3558,5915
2966,6166
8178,8659
3671,4937
2598,4487
1438,3056
3530,3777
7503,8395
3356,5550
7758,7851
191,2776
7201,7204
8521,8804
2174,2673
3973,4013
4265,614
238,3982
7427,8023
7856,8353
2512,3179
8522,8859
7524,8216
1743,5594
1667,5543
7968,8013
2116,2868
1743,5280
2600,4383
172,2211
146,1592
8444,8449
4417,5272
3386,3589
3738,3771
6766,8052
7298,8070
7839,8780
1211,1833
5246,975
3333,5552
5205,6581
2875,4003
3558,553
1570,1785
6786,7758
8266,8307
1207,6005
6750,8239
3053,6115
2323,7178
6695,6697
2292,4469
3073,3080
2209,921
1549,3593
1668,948
1785,5591
1763,4930
5033,6271
6805,6983
6997,8088
2323,3844
2732,920
7482,8472
2668,4469
7546,8571
6780,7681
3023,69
1456,2183
1690,989
3089,5367
6735,7982
2135,4242
2701,2850
6404,808
7909,7934
7686,8456
6753,7687
457,6632
2777,5279
1304,5878
5316,6152
3123,6259
6976,7525
1570,5480
3800,5667
2466,4094
7533,8429
7010,8046
4497,5519
4038,5366
4013,4517
273,461
7877,8854
7771,7936
1761,1820
5486,6680
6835,8567
1172,1647
7283,7708
3365,5550
2249,4147
2227,4243
7285,7713
561,6021
397,5661
534,989
1315,921
7698,7705
2705,4718
6792,8032
1390,5678
7160,8059
4206,4483
4412,4611
2551,2947
3262,4033
6267,781
7666,7982
7356,8782
7865,7937
2550,989
3619,6927
4013,464
4559,5829
5136,5867
4233,6309
4013,6058
4664,5799
3223,5414
1642,2889
1345,1691
5435,5867
3357,4013
7055,8583
2432,5652
3656,5994
1818,4664
2679,4553
5519,6448
1207,1343
3240,3970
1484,5035
7322,8066
4051,6269
124,943
4361,6069
1842,4956
6974,7292
7524,8487
7774,8690
6777,7830
7692,7709
5771,5940
7628,8139
1858,3717
1774,2149
2926,4083
2773,2915
5790,655
2377,3445
3582,6675
3730,4439
8075,8231
5208,5391
2736,2883
6784,8328
1030,4958
3408,4745
4161,4266
2555,2597
5001,5395
1785,3965
602,989
468,6139
5384,5385
4147,5895
1653,5307
7833,7895
1735,2197
1687,5528
7518,8116
7482,8834
1655,6206
4376,6283
3775,4219
201,3668
1842,492
3711,735
3563,5234
1892,4852
3000,6585
7163,7658
4383,761
4207,4334
3254,4954
3616,4003
177,4220
1611,5799
3572,4216
2194,6587
3544,736
7034,7537
1707,1831
2512,3222
4161,733
338,3995
7472,7630
2323,7177
5102,5867
3315,4333
2599,6673
2816,5314
386,5708
7042,8029
1315,1365
7804,8034
4055,461
7089,7122
7290,7385
2668,6466
8546,8836
1383,5175
2316,5867
3228,6637
5452,5878
2292,5244
1263,3333
1802,4013
2994,5061
7000,7270
2884,4521
4265,6890
3419,4333
2204,2361
4088,6855
4013,4044
1333,1731
2591,4427
1028,755
4300,4884
4435,5029
2615,4095
289,985
5035,5703
6788,7599
3334,3346
1334,5306
3278,6539
418,4970
1878,2278
4013,5504
2448,3344
3459,6659
6748,6973
7482,8305
3075,5385
7915,8579
6802,7705
2875,948
406,4889
8178,8438
6728,8017
8406,8827
1292,989
1785,4084
6718,8249
3068,5208
2930,5268
2926,5292
3352,5703
7973,8565
6998,7617
1654,2949
8066,8085
2828,4003
3036,5387
3552,5028
1365,921
1037,4079
3698,4347
1846,5131
530,5845
3150,4832
4323,6113
1365,2209
1531,3820
1382,2605
6980,8021
3234,4549
3541,3755
5762,6937
2323,4049
282,440
7850,8026
1782,4307
5708,6415
7810,7840
2125,5795
1223,810
4417,843
3401,6953
7892,8684
131,2889
5867,6550
2689,2900
4333,5691
4223,5130
3326,5716
2606,4663
6754,8358
3058,3080
2143,491
7123,8109
3928,697
2517,4826
7549,8577
7892,7956
3044,3065
6284,6847
2926,5356
2134,2668
4288,5388
3045,5386
1666,6878
1280,4189
7272,7319
2443,728
4095,4877
7328,7415
5856,893
8408,8483
1653,943
7955,8452
1700,4003
1390,4235
1169,945
7140,7624
4190,6918
8395,8405
6810,8540
7383,8492
7829,8847
7324,7377
541,6051
7089,8525
2926,3444
1357,4565
7813,8143
1468,4293
2327,3860
1147,2926
139,2953
4371,4508
3189,4206
8062,8066
1762,2868
3150,6914
3078,5190
5486,6178
5486,5494
3291,5688
1687,1770
578,6608
2236,912
2533,2825
7126,7267
2508,6538
1947,5364
2183,3669
7281,7373
7635,8082
3348,5688
5694,723
3303,6292
5508,894
4305,5218
2591,282
1725,6589
2356,5035
6750,7165
1544,3110
7660,7677
6166,7182
7569,8592
2743,6247
2349,4288
2430,3517
7815,8026
2582,3992
643,872
1830,5823
8239,8663
1953,6686
1953,992
8490,8677
1453,420
1458,2884
5211,5569
755,976
298,4793
2116,5491
3326,553
4333,4339
2920,3656
7645,7674
4955,4968
2276,3134
7904,8857
1531,4444
1670,4508
8249,8276
1433,5794
142,4013
7746,8796
2538,4546
8404,8827
7294,7489
1607,5152
7982,8382
2322,2668
7694,7982
3541,437
2926,4664
6746,7605
2591,4125
3647,402
3340,6292
3817,4333
6812,7383
7089,8800
1183,948
6783,7850
8540,8589
2716,4895
2926,998
3331,5867
7847,8820
1152,613
4865,5261
6724,7512
7722,7883
1547,5544
1598,3459
4826,989
5850,6914
2754,3656
4674,5564
270,2850
4291,6121
1625,4226
921,943
1020,3322
975,981
5745,6139
1633,262
2237,3396
1332,2386
8026,8143
3541,4095
7363,8394
7377,8622
7483,7559
1191,4958
7550,8064
3371,4528
1774,6188
7132,7881
1006,4508
1323,959
282,4230
4101,5871
4104,4110
1218,3839
3535,4013
3085,5177
3522,4013
341,4508
4135,4344
8122,8778
4442,511
3066,5391
7442,7828
1330,4467
1876,989
7503,8405
1624,4622
1212,3590
4104,4565
7442,8298
3846,4132
188,5765
8448,8584
4013,5048
4411,5895
4412,6863
2388,821
4966,4974
5569,856
2621,5702
2386,6877
1964,4013
3395,4995
4047,5789
1719,5246
3324,3932
3505,3613
7540,7957
203,2913
6990,8096
2394,3032
7753,7982
2543,4951
1478,454
8472,8565
1555,4120
190,5853
7605,7982
2456,2668
3624,6090
5502,5590
289,5075
2668,3417
1409,3746
3303,3410
4950,5211
4711,6941
1478,5867
7325,8771
4086,983
7519,7903
3787,4060
1969,4950
4300,6135
3673,4156
7301,8821
7029,7659
2676,2889
3126,3586
2800,5255
5513,6459
4702,4724
2465,3818
1365,1653
146,2889
2752,4909
1026,4516
1479,2265
3806,5353
7326,7413
5809,753
2861,6532
1900,2825
6828,8164
5501,558
3401,641
2739,3806
2634,4010
17,3020
7527,8150
8074,8803
1749,3670
3328,6413
1619,616
480,6109
3701,715
2690,3806
3800,5102
3152,6471
7821,8668
6992,7604
2448,759
5511,6539
139,2752
8558,8613
1982,5897
6776,7758
7977,8000
3443,6406
1437,3073
1043,5557
2128,4294
7855,8081
8184,8191
5179,72
7301,7471
1363,3122
2825,4078
3765,4334
7575,7628
161,2825
1789,4342
3536,3552
5437,708
4508,5511
2580,4333
4827,6914
6827,8029
3530,4441
7062,7976
1043,5718
2598,561
1863,4095
3464,4508
7315,8125
1817,6457
501,6608
3957,4207
2551,2868
3405,946
7593,8140
1637,3055
6828,8467
2249,3160
4628,480
8134,8526
1625,5674
7947,8126
7687,7703
2495,4294
2484,3499
7487,8806
7325,7987
4013,543
5683,989
5724,6476
3161,6548
4486,4540
1743,5591
7425,7469
1743,5157
5164,6269
2235,6639
238,5923
5828,6583
4098,4720
202,2976
7442,7633
4003,4005
5797,5855
2917,5259
3428,6133
1167,6903
2924,4912
4123,5120
2926,6255
7848,7906
2843,4643
2476,5123
3539,6550
1019,989
4121,4161
3393,5804
130,205
8209,8239
3732,4013
7531,7890
7062,7390
7628,7959
2135,5597
1670,6275
503,897
2518,3548
6699,6711
5033,6240
7858,7942
1433,3928
6995,8852
3820,5482
7351,8402
7867,8472
6782,8245
4165,4398
3014,5367
758,923
3278,4235
4046,4793
1733,3563
3352,5035
2752,2889
7115,8061
1185,914
2155,3095
2630,562
3462,6331
2292,2668
7751,8845
3626,4161
4123,6062
2674,3456
2321,8787
2621,5170
5221,6586
7193,7736
341,3708
2448,6649
4056,6060
7302,7473
6829,7306
8185,8275
1334,2572
8175,8684
3444,8787
6047,606
3869,606
1280,6326
5113,5558
3251,4048
5395,6293
7518,8818
2149,6446
1743,2456
7193,8854
7301,7381
4103,6929
3493,5867
3029,5782
133,3054
2539,5762
4291,4619
2932,5322
7657,7831
4955,5519
3421,6242
4333,5810
2844,2964
6978,7934
7089,7361
7154,7761
1492,5912
7035,8338
7039,7781
2535,3489
7480,7558
2557,6034
2130,4379
2348,4429
1010,3371
4876,6886
7729,8038
2631,4013
1816,914
1785,5854
5553,6484
1846,989
6041,941
410,5035
5478,703
476,804
4029,5829
7982,8112
4427,6661
2266,4048
7750,8075
6748,7704
4955,5714
4195,6661
2244,348
4260,6240
2540,5211
2276,3440
298,5811
7283,7698
4041,4237
2379,6211
6721,8420
2385,4225
7689,7693
343,3471
1152,502
3116,6406
7892,8415
5511,5678
3871,4154
1614,441
1785,6293
7380,7628
3290,4365
2610,3185
1904,5316
8209,8669
6997,7873
5533,6269
2294,5011
7720,8138
1949,6677
2438,3240
7407,7733
7387,8014
1028,2442
5587,6299
1624,6497
7977,8067
7884,8366
7689,8498
2448,3759
5028,5060
8021,8668
7664,8430
7105,8492
2571,6894
4717,4996
7121,7991
8769,8778
3262,6185
2795,5221
5788,6670
1719,2889
7853,8089
7000,7291
7727,8611
2593,5113
7493,8835
7400,7591
1697,3973
4862,5310
312,4955
3285,5476
7059,8529
1738,2953
3243,6880
3794,5552
3656,4003
2508,4475
350,4412
5203,5368
4086,412
182,6958
8100,8501
7793,7939
7685,7910
1028,3213
7317,8650
1749,4004
1445,2757
1552,2141
7389,8268
7187,7890
4659,5510
2426,3971
124,4922
6497,885
3331,5405
166,2495
8574,8833
1640,6120
3700,4515
3955,4333
6990,7786
1774,840
3892,6925
7890,8359
7507,7686
1508,6579
6779,8365
2459,3541
1438,5361
2172,6627
1182,5178
5030,6260
115,959
4561,6929
2135,2530
2143,6618
3417,5060
5250,6944
4561,5504
3746,4095
5130,5380
370,976
7344,8658
7101,7300
7965,8196
7250,8472
2591,755
2591,3454
6619,933
7989,8403
2698,6248
4852,5208
1865,2556
7031,8032
3757,6654
5035,6069
7575,8842
8377,8515
5787,5867
4956,5714
7779,8401
7201,7942
7461,8027
2143,6544
1585,4013
5564,6003
2393,6149
1401,1737
1181,4865
7541,8141
7328,8645
4339,6656
7329,8332
4446,5540
3406,5111
5211,6654
7174,7474
4052,5781
7707,8443
1214,4977
1493,3684
5118,5586
2707,2714
8239,8669
7027,8116
6805,7810
8212,8768
7290,8781
3080,6458
6777,8633
2521,5998
7020,8126
2235,2273
1852,854
3459,3999
3660,617
8521,8798
2273,6639
2206,2926
2927,5277
3957,604
1636,831
6323,885
7969,8021
2502,620
3303,5908
231,5181
1785,3592
1280,6592
6810,7353
2484,3579
3932,6300
6718,8389
7698,7708
7361,8134
8589,8685
1183,1502
5370,6051
1783,3708
2219,5163
7895,8683
2402,6163
7121,7960
2156,3550
4013,6216
7012,7797
8574,8825
6718,7100
4976,5506
7982,8317
2926,5050
3587,5867
1664,1983
1967,266
7098,8408
7615,8507
2813,6031
4720,6194
7075,7405
5060,5825
2209,3234
5744,6298
3828,5785
7322,8768
3796,750
190,3615
1330,5150
2487,5994
4535,5867
5671,5977
545,6654
7165,7521
4390,5436
3328,4429
3340,5908
2559,5666
3252,4897
7461,8844
2264,804
448,6853
2621,4147
2321,5360
1761,885
6706,7088
491,6679
6827,7032
2539,4265
2448,4797
7386,7982
6718,7746
3554,4030
5823,6626
3246,4379
1365,1624
3251,3530
5558,5878
2559,5803
4935,4998
3444,5360
3682,5514
2448,3609
1263,343
3033,4709
2497,5477
3275,5688
5867,6450
1770,2802
6982,7559
3342,6081
2562,3416
6491,762
2361,6877
4717,5347
7714,7892
6695,6711
539,880
7378,8444
7116,8642
5246,5310
1983,2559
3505,3755
4161,6467
4026,417
1724,6247
3016,5179
2497,5123
3487,420
2116,3371
4986,5114
3497,6620
3868,4013
7709,8458
3671,4044
3324,5940
6693,7597
544,6410
2647,6031
4282,4906
3408,6427
4990,5035
4048,5790
1402,4013
2223,3459
4333,4347
4058,625
3435,4131
3815,5834
3262,544
2128,5531
7902,8153
3649,3666
7322,8212
1869,6316
3156,804
2545,5471
2448,612
6497,981
238,886
3418,5867
5412,6181
2868,4294
1531,4492
3649,3775
4348,5728
1020,6641
4615,498
7794,8769
7934,8497
7619,8334
2998,4306
1031,4029
7179,8285
4013,5442
548,6129
7015,7144
8231,8472
7250,8305
2833,3252
4212,4561
3612,547
4276,861
1382,5246
2861,5317
7437,8749
7039,7051
3303,3306
7116,8633
2779,2948
8335,8497
7493,8473
7998,8492
1655,2464
4333,4920
7292,8592
4088,6493
2495,5531
3365,4008
5000,887
7404,8141
2424,3806
7605,7639
3033,424
7676,8422
443,755
3930,606
3333,4049
4333,4745
3523,5552
7442,8021
3161,6653
6802,7708
4161,6034
2795,6586
7089,8593
7380,8842
7094,8455
6739,6972
6810,7726
8233,8295
7750,8391
3839,6280
8261,8783
2211,2991
1016,2286
2752,2835
1444,6535
4141,5163
7578,7583
2361,2386
7090,8448
6733,7982
7963,8116
