Author Name,Author ID
israt kabir,AIUB_israt_kabir
j.,AIUB_j.
j. a. mahmud and m. f. mridha,AIUB_j._a._mahmud_and_m._f._mridha
j. das,AIUB_j._das
j. hossen,AIUB_j._hossen
j. i. khandaker,AIUB_j._i._khandaker
j. i. khandaker s. i. liba,AIUB_j._i._khandaker_s._i._liba
j. r. jim,AIUB_j._r._jim
j. shin,AIUB_j._shin
j. uddin,AIUB_j._uddin
j.; sonok,AIUB_j.;_sonok
jacky keung,AIUB_jacky_keung
jacky wai keung,AIUB_jacky_wai_keung
jaekook kim,AIUB_jaekook_kim
jagotamoy das,AIUB_jagotamoy_das
jahanggir hossain setu and k.m. imtiaz-ud-din,AIUB_jahanggir_hossain_setu_and_k.m._imtiaz-ud-din
jahangir hossain setu,AIUB_jahangir_hossain_setu
jahid hasan rony,AIUB_jahid_hasan_rony
jahida b islam,AIUB_jahida_b_islam
jahida binte islam,AIUB_jahida_binte_islam
jahidabinte islam,AIUB_jahidabinte_islam
jahidul islam,AIUB_jahidul_islam
jahin,AIUB_jahin
jamal uddin,AIUB_jamal_uddin
jamil m. a. rahman,AIUB_jamil_m._a._rahman
jang-yeon hwang,AIUB_jang-yeon_hwang
jannatul ferdosy,AIUB_jannatul_ferdosy
jannatul ferdous eva,AIUB_jannatul_ferdous_eva
jannatul ferdous srabonee,AIUB_jannatul_ferdous_srabonee
jannatul maowa,AIUB_jannatul_maowa
jb islam,AIUB_jb_islam
jenita jahangir,AIUB_jenita_jahangir
jeonggeun jo,AIUB_jeonggeun_jo
jeonggeun jo†,AIUB_jeonggeun_jo†
jeonggeunjoaseokhunkimavinodmathewayang-kooksunbjaekookkima,AIUB_jeonggeunjoaseokhunkimavinodmathewayang-kooksunbjaekookkima
jia uddin,AIUB_jia_uddin
jiban podder,AIUB_jiban_podder
jinju song†,AIUB_jinju_song†
jinsul kim,AIUB_jinsul_kim
jobair hossain,AIUB_jobair_hossain
jong-hyouk park,AIUB_jong-hyouk_park
jong-myon kim,AIUB_jong-myon_kim
josef b. g. gluyas,AIUB_josef_b._g._gluyas
joseph paul baboo†,AIUB_joseph_paul_baboo†
joyanta ghosh,AIUB_joyanta_ghosh
jubayer ahamed,AIUB_jubayer_ahamed
jubayer al mahmud,AIUB_jubayer_al_mahmud
judith a. k. howard,AIUB_judith_a._k._howard
juena ahmed noshin,AIUB_juena_ahmed_noshin
jugal krishna das,AIUB_jugal_krishna_das
jun lee,AIUB_jun_lee
jungpil,AIUB_jungpil
jungpil shin,AIUB_jungpil_shin
k m e hasan1,AIUB_k_m_e_hasan1
k shahin ahmed,AIUB_k_shahin_ahmed
k.,AIUB_k.
k. . biswas,AIUB_k._._biswas
k. ahmed,AIUB_k._ahmed
k. asraful islam,AIUB_k._asraful_islam
k. m. e. hasan,AIUB_k._m._e._hasan
k. m. hasib,AIUB_k._m._hasib
k. m. imtiaz-ud-din,AIUB_k._m._imtiaz-ud-din
k. mridha,AIUB_k._mridha
k. n. mukta,AIUB_k._n._mukta
k. nur and a. kumar saha,AIUB_k._nur_and_a._kumar_saha
k. o. faruk,AIUB_k._o._faruk
k.c. roy,AIUB_k.c._roy
ka khan,AIUB_ka_khan
kabir,AIUB_kabir
kah ong michael goh,AIUB_kah_ong_michael_goh
kah wei ting,AIUB_kah_wei_ting
kakon paul avi,AIUB_kakon_paul_avi
kamal z zamli,AIUB_kamal_z_zamli
kamaluddeen abubakar isah,AIUB_kamaluddeen_abubakar_isah
kamarul h. ghazali,AIUB_kamarul_h._ghazali
kamruddin nur,AIUB_kamruddin_nur
kamruddin nur and mohammad motiur rahman,AIUB_kamruddin_nur_and_mohammad_motiur_rahman
kanayo kenneth asogwa,AIUB_kanayo_kenneth_asogwa
kanija muntarina,AIUB_kanija_muntarina
kaniz fatema,AIUB_kaniz_fatema
karl andersson,AIUB_karl_andersson
karthick kanagarathinam,AIUB_karthick_kanagarathinam
kaushik biswas,AIUB_kaushik_biswas
kawsar ahmed,AIUB_kawsar_ahmed
kawser irom rushee,AIUB_kawser_irom_rushee
kawser wazed nafi,AIUB_kawser_wazed_nafi
kazi omar faruk,AIUB_kazi_omar_faruk
kazi sadia,AIUB_kazi_sadia
kazuhisa a. chikita4,AIUB_kazuhisa_a._chikita4
kazy noor e alam siddiquee,AIUB_kazy_noor_e_alam_siddiquee
ken-ichi shimizu,AIUB_ken-ichi_shimizu
keya,AIUB_keya
kh. abdul maleque,AIUB_kh._abdul_maleque
khadija kubra shahjalal hoque,AIUB_khadija_kubra_shahjalal_hoque
khadiza akter mitu,AIUB_khadiza_akter_mitu
khadiza akter mitu1,AIUB_khadiza_akter_mitu1
khadizatul kobra,AIUB_khadizatul_kobra
khan md hasib,AIUB_khan_md_hasib
khan wa,AIUB_khan_wa
khandaker mohammad mohi uddin,AIUB_khandaker_mohammad_mohi_uddin
khandaker tabin hasan,AIUB_khandaker_tabin_hasan
khaza newaz muhammad,AIUB_khaza_newaz_muhammad
khondokar oliullah,AIUB_khondokar_oliullah
khondoker shahrina,AIUB_khondoker_shahrina
km imtiaz-ud-din,AIUB_km_imtiaz-ud-din
km intiaz-ud-din,AIUB_km_intiaz-ud-din
kn siddique,AIUB_kn_siddique
kn siddiquee and r karim,AIUB_kn_siddiquee_and_r_karim
ks ahmed,AIUB_ks_ahmed
kug-seung lee§,AIUB_kug-seung_lee§
kumari,AIUB_kumari
kungen teii,AIUB_kungen_teii
kuri,AIUB_kuri
kwabena ebo bennin,AIUB_kwabena_ebo_bennin
kwangho kim,AIUB_kwangho_kim
l. k. saha,AIUB_l._k._saha
l.k. saha,AIUB_l.k._saha
l.k. smirani,AIUB_l.k._smirani
lamisa yesmin,AIUB_lamisa_yesmin
laveet kumar,AIUB_laveet_kumar
laxmikanta karmakar,AIUB_laxmikanta_karmakar
lazima ansari,AIUB_lazima_ansari
lee,AIUB_lee
lima,AIUB_lima
linesh raja,AIUB_linesh_raja
liton jude rozario,AIUB_liton_jude_rozario
m a ali,AIUB_m_a_ali
m a hakim and m n i khan,AIUB_m_a_hakim_and_m_n_i_khan
m a imran,AIUB_m_a_imran
m a u rahman and d karmaker,AIUB_m_a_u_rahman_and_d_karmaker
m borhan uddin,AIUB_m_borhan_uddin
m d hossain,AIUB_m_d_hossain
m ferdows,AIUB_m_ferdows
m jashim uddin,AIUB_m_jashim_uddin
m k biswas,AIUB_m_k_biswas
m k biswas3,AIUB_m_k_biswas3
m k r khan and m mozibur rahman,AIUB_m_k_r_khan_and_m_mozibur_rahman
m m hassan,AIUB_m_m_hassan
m m manjurul islam,AIUB_m_m_manjurul_islam
m moniruzzaman,AIUB_m_moniruzzaman
m mostafizur rahman,AIUB_m_mostafizur_rahman
m n h liton,AIUB_m_n_h_liton
m n i khan,AIUB_m_n_i_khan
m r hasan,AIUB_m_r_hasan
m s u miah,AIUB_m_s_u_miah
m s u miah and a bhowmik,AIUB_m_s_u_miah_and_a_bhowmik
m sarkar,AIUB_m_sarkar
m.,AIUB_m.
m. a. awal,AIUB_m._a._awal
m. a. basith,AIUB_m._a._basith
m. a. h. wadud,AIUB_m._a._h._wadud
m. a. hakim,AIUB_m._a._hakim
m. a. hakim and j. i. khandaker,AIUB_m._a._hakim_and_j._i._khandaker
m. a. hakim and p. k. mukhopadhyay,AIUB_m._a._hakim_and_p._k._mukhopadhyay
m. a. hamid,AIUB_m._a._hamid
m. a. hamid and m. m. monowar,AIUB_m._a._hamid_and_m._m._monowar
m. a. hoque,AIUB_m._a._hoque
m. a. hossaina,AIUB_m._a._hossaina
m. a. hussen wadud,AIUB_m._a._hussen_wadud
m. a. islam,AIUB_m._a._islam
m. a. jafor,AIUB_m._a._jafor
m. a. jalil,AIUB_m._a._jalil
m. a. khatun,AIUB_m._a._khatun
m. a. zubair,AIUB_m._a._zubair
m. abdullah-al-wadud and a. alamri,AIUB_m._abdullah-al-wadud_and_a._alamri
m. abdullah-al-wadud and md.saiful islam,AIUB_m._abdullah-al-wadud_and_md.saiful_islam
m. afsana azam,AIUB_m._afsana_azam
m. aliuzzaman,AIUB_m._aliuzzaman
m. ameer ali,AIUB_m._ameer_ali
m. anwar hussen wadud,AIUB_m._anwar_hussen_wadud
m. atikur rahman,AIUB_m._atikur_rahman
m. borhan uddin,AIUB_m._borhan_uddin
m. d. i. bhuyana,AIUB_m._d._i._bhuyana
m. eliasa,AIUB_m._eliasa
m. f.,AIUB_m._f.
m. f. . mridha,AIUB_m._f._._mridha
m. f. and okuyama,AIUB_m._f._and_okuyama
m. f. mahamud,AIUB_m._f._mahamud
m. f. mridha,AIUB_m._f._mridha
m. g.,AIUB_m._g.
m. hasanuzzaman,AIUB_m._hasanuzzaman
m. i. r. mamun,AIUB_m._i._r._mamun
m. j. h. munshi and m. m. a. sarker,AIUB_m._j._h._munshi_and_m._m._a._sarker
m. j. uddin,AIUB_m._j._uddin
m. junayed ibne mohiuddin udoy,AIUB_m._junayed_ibne_mohiuddin_udoy
m. k. alam,AIUB_m._k._alam
m. k. alame and m. s. i. sarker,AIUB_m._k._alame_and_m._s._i._sarker
m. k. biswas,AIUB_m._k._biswas
m. k. r. khan,AIUB_m._k._r._khan
m. m.,AIUB_m._m.
m. m. a. hashem,AIUB_m._m._a._hashem
m. m. h.,AIUB_m._m._h.
m. m. hossain,AIUB_m._m._hossain
m. m. kabir,AIUB_m._m._kabir
m. m. kabir and j. shin,AIUB_m._m._kabir_and_j._shin
m. m. manjurul islam,AIUB_m._m._manjurul_islam
m. m. monowar,AIUB_m._m._monowar
m. m. monowar and f. a. kateb,AIUB_m._m._monowar_and_f._a._kateb
m. m. rahman,AIUB_m._m._rahman
m. m. rahman and md. a. r. jamil,AIUB_m._m._rahman_and_md._a._r._jamil
m. m. uddin,AIUB_m._m._uddin
m. m. uddin and m. f. mridha,AIUB_m._m._uddin_and_m._f._mridha
m. mahbubul haque,AIUB_m._mahbubul_haque
m. mahbubul syeed,AIUB_m._mahbubul_syeed
m. mahmudul hasan,AIUB_m._mahmudul_hasan
m. mahmudulhasan,AIUB_m._mahmudulhasan
m. masud,AIUB_m._masud
m. mostafizur rahman,AIUB_m._mostafizur_rahman
m. mostafizur rahman and ayesha siddiqua,AIUB_m._mostafizur_rahman_and_ayesha_siddiqua
m. n.,AIUB_m._n.
m. n. i. khan,AIUB_m._n._i._khan
m. n. i. khan and j. i. khandaker,AIUB_m._n._i._khan_and_j._i._khandaker
m. n. i. khan d,AIUB_m._n._i._khan_d
m. n. islam and m. a. basith,AIUB_m._n._islam_and_m._a._basith
m. n. u. al mahmud,AIUB_m._n._u._al_mahmud
m. nishat,AIUB_m._nishat
m. r tasmia,AIUB_m._r_tasmia
m. r. hasan,AIUB_m._r._hasan
m. r. islam and y. watanobe,AIUB_m._r._islam_and_y._watanobe
m. rahaman,AIUB_m._rahaman
m. s.,AIUB_m._s.
m. s. bashar,AIUB_m._s._bashar
m. s. h. shovon,AIUB_m._s._h._shovon
m. s. hossain,AIUB_m._s._hossain
m. s. i. mallik,AIUB_m._s._i._mallik
m. s. khalid,AIUB_m._s._khalid
m. s. tehjib,AIUB_m._s._tehjib
m. saef ullah miah,AIUB_m._saef_ullah_miah
m. safran,AIUB_m._safran
m. safran and d. che,AIUB_m._safran_and_d._che
m. t. hosain,AIUB_m._t._hosain
m. tanseer ali,AIUB_m._tanseer_ali
m.a moni,AIUB_m.a_moni
m.a. aziz,AIUB_m.a._aziz
m.a. basith,AIUB_m.a._basith
m.a. hakim,AIUB_m.a._hakim
m.a. hossain,AIUB_m.a._hossain
m.a. mamun,AIUB_m.a._mamun
m.a. matin,AIUB_m.a._matin
m.a. zubair,AIUB_m.a._zubair
m.d. hossain,AIUB_m.d._hossain
m.f. elahe,AIUB_m.f._elahe
m.f. mridha,AIUB_m.f._mridha
m.h. rahman,AIUB_m.h._rahman
m.i.; shakil,AIUB_m.i.;_shakil
m.j uddin,AIUB_m.j_uddin
m.j. uddin,AIUB_m.j._uddin
m.j.h. munshi,AIUB_m.j.h._munshi
m.k. islam,AIUB_m.k._islam
m.m. hasan,AIUB_m.m._hasan
m.m. rabbani,AIUB_m.m._rabbani
m.m.; haque,AIUB_m.m.;_haque
m.m.a. sarker,AIUB_m.m.a._sarker
m.m.n.; jaman,AIUB_m.m.n.;_jaman
m.m.u.; shawkat,AIUB_m.m.u.;_shawkat
m.n.i. khan,AIUB_m.n.i._khan
m.r. hassan,AIUB_m.r._hassan
m.r. karim,AIUB_m.r._karim
m.r. rahman,AIUB_m.r._rahman
m.s khan,AIUB_m.s_khan
m.s. khan,AIUB_m.s._khan
m.s. sikder,AIUB_m.s._sikder
m.t. aziz,AIUB_m.t._aziz
ma basith,AIUB_ma_basith
maa nahid,AIUB_maa_nahid
madini o. alassafi,AIUB_madini_o._alassafi
mahadi hasan and jugal krishna das,AIUB_mahadi_hasan_and_jugal_krishna_das
mahady hasan,AIUB_mahady_hasan
mahamudul hasan rana,AIUB_mahamudul_hasan_rana
mahbuba khanom,AIUB_mahbuba_khanom
mahedi hasan rasel,AIUB_mahedi_hasan_rasel
mahfara hoque,AIUB_mahfara_hoque
mahfujur rahman,AIUB_mahfujur_rahman
mahfuz khatun,AIUB_mahfuz_khatun
mahfuzur rahman,AIUB_mahfuzur_rahman
mahfuzur rahman*,AIUB_mahfuzur_rahman*
mahjabin taskin,AIUB_mahjabin_taskin
mahmud hasan,AIUB_mahmud_hasan
mahmud shareef,AIUB_mahmud_shareef
mahmudur rahman,AIUB_mahmudur_rahman
mai furukawa,AIUB_mai_furukawa
maisha maliha,AIUB_maisha_maliha
maliha kabir,AIUB_maliha_kabir
maliyat tarannum maruf,AIUB_maliyat_tarannum_maruf
mamon sarkar,AIUB_mamon_sarkar
mamun asma,AIUB_mamun_asma
mamun hasan,AIUB_mamun_hasan
manifa noor,AIUB_manifa_noor
mara nikolaidou,AIUB_mara_nikolaidou
marc morenza-cinos,AIUB_marc_morenza-cinos
marcelo corrales,AIUB_marcelo_corrales
marisha tiwari,AIUB_marisha_tiwari
marjia akter,AIUB_marjia_akter
marzana bintay tuba,AIUB_marzana_bintay_tuba
marzia sultana,AIUB_marzia_sultana
masaaki nakamura,AIUB_masaaki_nakamura
masayoshi bando,AIUB_masayoshi_bando
mashiour rahman,AIUB_mashiour_rahman
mashnoon alam sakib,AIUB_mashnoon_alam_sakib
masum,AIUB_masum
matin abdul,AIUB_matin_abdul
mayeen uddin khandaker,AIUB_mayeen_uddin_khandaker
mayesha sharmim tisha,AIUB_mayesha_sharmim_tisha
mazedul islam emon,AIUB_mazedul_islam_emon
md abdul alim,AIUB_md_abdul_alim
md abdul awal,AIUB_md_abdul_awal
md abdul hamid,AIUB_md_abdul_hamid
md abdul majed patwary,AIUB_md_abdul_majed_patwary
md abdullah al mamun,AIUB_md_abdullah_al_mamun
md abdus samad,AIUB_md_abdus_samad
md abid-ar-rafi,AIUB_md_abid-ar-rafi
md abrar,AIUB_md_abrar
md al-amin,AIUB_md_al-amin
md alamgir kabir,AIUB_md_alamgir_kabir
md antonin islam,AIUB_md_antonin_islam
md anwar hussen wadud,AIUB_md_anwar_hussen_wadud
md ashraful babu,AIUB_md_ashraful_babu
md asraf ali,AIUB_md_asraf_ali
md faruk abdullah; nahar,AIUB_md_faruk_abdullah;_nahar
md ferdous mridha,AIUB_md_ferdous_mridha
md golam ahsan akib,AIUB_md_golam_ahsan_akib
md habib ullah,AIUB_md_habib_ullah
md habibur rahman,AIUB_md_habibur_rahman
md habibur rahmanmd habibur rahmanhumayan kabir ranahumayan kabir ranasilong pengshow all 7 authorsmohammad ali monimohammad ali moni,AIUB_md_habibur_rahmanmd_habibur_rahmanhumayan_kabir_ranahumayan_kabir_ranasilong_pengshow_all_7_authorsmohammad_ali_monimohammad_ali_moni
md hanif,AIUB_md_hanif
md iftekharul alam efat,AIUB_md_iftekharul_alam_efat
md iftekharul mobin,AIUB_md_iftekharul_mobin
md ismail hossain sadhin,AIUB_md_ismail_hossain_sadhin
md ismail hossen,AIUB_md_ismail_hossen
md jahidul islam,AIUB_md_jahidul_islam
md jasim uddin,AIUB_md_jasim_uddin
md junayed hasan,AIUB_md_junayed_hasan
md kamruzzaman,AIUB_md_kamruzzaman
md kawchar ahmed patwary,AIUB_md_kawchar_ahmed_patwary
md mamun ali,AIUB_md_mamun_ali
md mamunur rashid,AIUB_md_mamunur_rashid
md manzurul hasan,AIUB_md_manzurul_hasan
md masud rana1,AIUB_md_masud_rana1
md masuduzzaman,AIUB_md_masuduzzaman
md masum billah,AIUB_md_masum_billah
md mehedi hasan,AIUB_md_mehedi_hasan
md mehedi hasan and sungoh kwon,AIUB_md_mehedi_hasan_and_sungoh_kwon
md mehedi hassan onik,AIUB_md_mehedi_hassan_onik
md mijanur rahman,AIUB_md_mijanur_rahman
md mohimen molla,AIUB_md_mohimen_molla
md mohsin kabir,AIUB_md_mohsin_kabir
md morshedul alam3,AIUB_md_morshedul_alam3
md mortuza ahmmed,AIUB_md_mortuza_ahmmed
md motaleb hassan,AIUB_md_motaleb_hassan
md nazmul hossain,AIUB_md_nazmul_hossain
md neamul islam and md rifat hasan,AIUB_md_neamul_islam_and_md_rifat_hasan
md ohiduzzaman,AIUB_md_ohiduzzaman
md perveg meah,AIUB_md_perveg_meah
md rafsun jani,AIUB_md_rafsun_jani
md rahat ibne sattar,AIUB_md_rahat_ibne_sattar
md rakibul islam,AIUB_md_rakibul_islam
md rashedul islam,AIUB_md_rashedul_islam
md rashedul islam *,AIUB_md_rashedul_islam_*
md reazul islam,AIUB_md_reazul_islam
md rifat hossan,AIUB_md_rifat_hossan
md rifat-ibn-alam,AIUB_md_rifat-ibn-alam
md sabbir,AIUB_md_sabbir
md saddam hossain mukta,AIUB_md_saddam_hossain_mukta
md sadi al huda,AIUB_md_sadi_al_huda
md saef ullah miah,AIUB_md_saef_ullah_miah
md saiduzzaman,AIUB_md_saiduzzaman
md saifuddin khalid,AIUB_md_saifuddin_khalid
md saifur rahman,AIUB_md_saifur_rahman
md sajid,AIUB_md_sajid
md sajid bin-faisal,AIUB_md_sajid_bin-faisal
md sakib bin alam,AIUB_md_sakib_bin_alam
md sakib hossain,AIUB_md_sakib_hossain
md sakib hossain shovon,AIUB_md_sakib_hossain_shovon
md sarowar hossain,AIUB_md_sarowar_hossain
md shakhawat hossain,AIUB_md_shakhawat_hossain
md shakilur rahman,AIUB_md_shakilur_rahman
md sharif samad,AIUB_md_sharif_samad
md shazzad hossain shihab,AIUB_md_shazzad_hossain_shihab
md siyamul islam,AIUB_md_siyamul_islam
md sohan,AIUB_md_sohan
md sumon reza,AIUB_md_sumon_reza
md taimur ahad,AIUB_md_taimur_ahad
md thowhid bin hossain efty,AIUB_md_thowhid_bin_hossain_efty
md tohidul islam,AIUB_md_tohidul_islam
md zainal abedin,AIUB_md_zainal_abedin
md.,AIUB_md.
md. a. hamid,AIUB_md._a._hamid
md. a. i.,AIUB_md._a._i.
md. a. r. jamil,AIUB_md._a._r._jamil
md. abdul,AIUB_md._abdul
md. abdul awal,AIUB_md._abdul_awal
md. abdul awal ansary,AIUB_md._abdul_awal_ansary
md. abdul hadi,AIUB_md._abdul_hadi
md. abdul hamid,AIUB_md._abdul_hamid
md. abdul malek,AIUB_md._abdul_malek
md. abdul matin,AIUB_md._abdul_matin
md. abdullah al mamun,AIUB_md._abdullah_al_mamun
md. abdullah al nahid1,AIUB_md._abdullah_al_nahid1
md. abdullah-al-jubair,AIUB_md._abdullah-al-jubair
md. abdus salam,AIUB_md._abdus_salam
md. abu bakar siddique,AIUB_md._abu_bakar_siddique
md. abu helal,AIUB_md._abu_helal
md. abu jafor,AIUB_md._abu_jafor
md. abu jubaer,AIUB_md._abu_jubaer
md. abu sayem & md. golam hossain,AIUB_md._abu_sayem_&_md._golam_hossain
md. abul kalam azad,AIUB_md._abul_kalam_azad
md. ahedul akbor,AIUB_md._ahedul_akbor
md. akhtaruzzaman adnan,AIUB_md._akhtaruzzaman_adnan
md. akhtaruzzaman emon,AIUB_md._akhtaruzzaman_emon
md. al imran,AIUB_md._al_imran
md. al-amin,AIUB_md._al-amin
md. al-mamun riyadh and md. manzurul hasan,AIUB_md._al-mamun_riyadh_and_md._manzurul_hasan
md. amjad hossain,AIUB_md._amjad_hossain
md. amjad hossain3 farzana khalil4 and tonima mustafa1*,AIUB_md._amjad_hossain3_farzana_khalil4_and_tonima_mustafa1*
md. amzad hossain jacky,AIUB_md._amzad_hossain_jacky
md. anwar hussen,AIUB_md._anwar_hussen
md. anwar hussen wadud,AIUB_md._anwar_hussen_wadud
md. anwar hussen wadud & md. whaiduzzaman,AIUB_md._anwar_hussen_wadud_&_md._whaiduzzaman
md. anwar hussen wadud and md. abdul hamid,AIUB_md._anwar_hussen_wadud_and_md._abdul_hamid
md. anwarul kabir,AIUB_md._anwarul_kabir
md. ariful islam,AIUB_md._ariful_islam
md. arifuzzaman,AIUB_md._arifuzzaman
md. ashraful babu,AIUB_md._ashraful_babu
md. asiful islam,AIUB_md._asiful_islam
md. asraf ali,AIUB_md._asraf_ali
md. atik foysal,AIUB_md._atik_foysal
md. aulad hossain,AIUB_md._aulad_hossain
md. dulal hossain,AIUB_md._dulal_hossain
md. ehasanul haque,AIUB_md._ehasanul_haque
md. ezazul islam,AIUB_md._ezazul_islam
md. ezharul islam,AIUB_md._ezharul_islam
md. fahad monir,AIUB_md._fahad_monir
md. fakhrul islam,AIUB_md._fakhrul_islam
md. faruk abdullah al sohan,AIUB_md._faruk_abdullah_al_sohan
md. fayz-al- asad,AIUB_md._fayz-al-_asad
md. fayz-al-asad,AIUB_md._fayz-al-asad
md. fayz-al-asad & sultan alqahtani,AIUB_md._fayz-al-asad_&_sultan_alqahtani
md. golam ahsan akib,AIUB_md._golam_ahsan_akib
md. habib ullah,AIUB_md._habib_ullah
md. habibur rahman and mohammad ali moni,AIUB_md._habibur_rahman_and_mohammad_ali_moni
md. hasibul hasan,AIUB_md._hasibul_hasan
md. helal miah,AIUB_md._helal_miah
md. hridoy bhuyan,AIUB_md._hridoy_bhuyan
md. ibrahim bahadur,AIUB_md._ibrahim_bahadur
md. iftekharul alam efat,AIUB_md._iftekharul_alam_efat
md. iqbal hossain,AIUB_md._iqbal_hossain
md. ismail hossen,AIUB_md._ismail_hossen
md. istiaq ahmed,AIUB_md._istiaq_ahmed
md. jainal abedin,AIUB_md._jainal_abedin
md. jakir mia,AIUB_md._jakir_mia
md. jamil hossain,AIUB_md._jamil_hossain
md. jamsher ali,AIUB_md._jamsher_ali
md. kais k. emon,AIUB_md._kais_k._emon
md. kamrujjaman,AIUB_md._kamrujjaman
md. kamrul hasan,AIUB_md._kamrul_hasan
md. khabir uddin & md. mostafizur rahman,AIUB_md._khabir_uddin_&_md._mostafizur_rahman
md. khairul alam mazumder,AIUB_md._khairul_alam_mazumder
md. khairul bashar bhuiyan,AIUB_md._khairul_bashar_bhuiyan
md. kishor morol,AIUB_md._kishor_morol
md. m billah,AIUB_md._m_billah
md. mahadi masnad,AIUB_md._mahadi_masnad
md. mahbubur rahman,AIUB_md._mahbubur_rahman
md. mahbubur rahman and dipanjali kundu and sayma alam suha and umme raihan siddiqi and samrat kumar dey,AIUB_md._mahbubur_rahman_and_dipanjali_kundu_and_sayma_alam_suha_and_umme_raihan_siddiqi_and_samrat_kumar_dey
md. mahfuzur rhaman,AIUB_md._mahfuzur_rhaman
md. mahmudur rahman,AIUB_md._mahmudur_rahman
md. mahmudur rahman and md. manzurul hasan.,AIUB_md._mahmudur_rahman_and_md._manzurul_hasan.
md. mahmudur rahman and mimun barid,AIUB_md._mahmudur_rahman_and_mimun_barid
md. mamun habib,AIUB_md._mamun_habib
md. manirul alam sarker and a. i. ismail,AIUB_md._manirul_alam_sarker_and_a._i._ismail
md. manirul islam,AIUB_md._manirul_islam
md. manzurul hasan,AIUB_md._manzurul_hasan
md. manzurul hasan & md. saidur rahman,AIUB_md._manzurul_hasan_&_md._saidur_rahman
md. manzurul hasan and tanvir hossain,AIUB_md._manzurul_hasan_and_tanvir_hossain
md. manzurul islam,AIUB_md._manzurul_islam
md. masud parvez,AIUB_md._masud_parvez
md. masuduzzaman,AIUB_md._masuduzzaman
md. masum billah,AIUB_md._masum_billah
md. mazid-ul-haque,AIUB_md._mazid-ul-haque
md. mazid-ul-haque and md. sohidul islam,AIUB_md._mazid-ul-haque_and_md._sohidul_islam
md. md. ariful islam,AIUB_md._md._ariful_islam
md. mehedi hassan onik,AIUB_md._mehedi_hassan_onik
md. mijanur rahman and md. ismail jabiullah,AIUB_md._mijanur_rahman_and_md._ismail_jabiullah
md. mir hossain,AIUB_md._mir_hossain
md. mohsin kabir,AIUB_md._mohsin_kabir
md. moniruzzaman,AIUB_md._moniruzzaman
md. mortuza ahmmed,AIUB_md._mortuza_ahmmed
md. motaleb hossain2*,AIUB_md._motaleb_hossain2*
md. murad hossain sarker,AIUB_md._murad_hossain_sarker
md. musfiqur rahaman,AIUB_md._musfiqur_rahaman
md. musfiqur rahman,AIUB_md._musfiqur_rahman
md. nabobi,AIUB_md._nabobi
md. nabobi hasan,AIUB_md._nabobi_hasan
md. najmol hoque,AIUB_md._najmol_hoque
md. navid bin anwar,AIUB_md._navid_bin_anwar
md. nazim hasan,AIUB_md._nazim_hasan
md. nazmul hossain,AIUB_md._nazmul_hossain
md. nizamuddinabsayed ul alamshiblyarasimovalicsaiful islamamd. motiur rahamanmazumderamd. saidulislamam. jasimuddindeoguzgulserencermanbengub,AIUB_md._nizamuddinabsayed_ul_alamshiblyarasimovalicsaiful_islamamd._motiur_rahamanmazumderamd._saidulislamam._jasimuddindeoguzgulserencermanbengub
md. nozib ud dowla,AIUB_md._nozib_ud_dowla
md. numobi rashed,AIUB_md._numobi_rashed
md. nur alam,AIUB_md._nur_alam
md. nurnobi rashed,AIUB_md._nurnobi_rashed
md. omar faruq dehan,AIUB_md._omar_faruq_dehan
md. r. islam,AIUB_md._r._islam
md. rabiul auwul,AIUB_md._rabiul_auwul
md. rafiqul islam,AIUB_md._rafiqul_islam
md. rakibul islam,AIUB_md._rakibul_islam
md. rashedul,AIUB_md._rashedul
md. rashedul islam,AIUB_md._rashedul_islam
md. ratan rana,AIUB_md._ratan_rana
md. reazul,AIUB_md._reazul
md. reazul islam,AIUB_md._reazul_islam
md. ridoy sarkar,AIUB_md._ridoy_sarkar
md. rifat,AIUB_md._rifat
md. roni islam,AIUB_md._roni_islam
md. s. h.,AIUB_md._s._h.
md. saef ullah miah,AIUB_md._saef_ullah_miah
md. saidul islam,AIUB_md._saidul_islam
md. saidur rahman & md. rezaul karim,AIUB_md._saidur_rahman_&_md._rezaul_karim
md. saiful,AIUB_md._saiful
md. saifur rahman,AIUB_md._saifur_rahman
md. sajjad,AIUB_md._sajjad
md. sajjadur rahman sohel,AIUB_md._sajjadur_rahman_sohel
md. sakir hossain,AIUB_md._sakir_hossain
md. samiul alam,AIUB_md._samiul_alam
md. saniat rahman zishan,AIUB_md._saniat_rahman_zishan
md. sarowar hossain,AIUB_md._sarowar_hossain
md. sarowar hossain and k mølhave,AIUB_md._sarowar_hossain_and_k_mølhave
md. sazzad hossain,AIUB_md._sazzad_hossain
md. sazzad hossain3,AIUB_md._sazzad_hossain3
md. serajul,AIUB_md._serajul
md. serajul islam,AIUB_md._serajul_islam
md. shahidul islam and saikat majumder,AIUB_md._shahidul_islam_and_saikat_majumder
md. shahidul islam leaon,AIUB_md._shahidul_islam_leaon
md. shahjahan ali,AIUB_md._shahjahan_ali
md. shahjaman,AIUB_md._shahjaman
md. shamim hasan,AIUB_md._shamim_hasan
md. shamsur rahim,AIUB_md._shamsur_rahim
md. shazzad hossain,AIUB_md._shazzad_hossain
md. sheikh saddi,AIUB_md._sheikh_saddi
