Author Name,Author ID
and muhammad firoz mridha,aiub_author_813
a. tanzim,aiub_author_814
k. o. faruk,aiub_author_815
j. a. mahmud and m. f. mridha,aiub_author_816
md jahidul islam,aiub_author_817
mohammed nawshar ali khan nabil,aiub_author_818
md mohimen molla,aiub_author_819
and m. f. mridha.,aiub_author_820
and md. abdul hamid,aiub_author_821
m. anwar hussen wadud,aiub_author_822
k. nur and a. kumar saha,aiub_author_823
m. ameer ali,aiub_author_824
md. abdul hamid,aiub_author_825
g.c. biswas,aiub_author_826
s. choudhury,aiub_author_827
m.m. rabbani,aiub_author_828
j. das,aiub_author_829
s. faraezi,aiub_author_830
m.s khan,aiub_author_831
f.z. monira,aiub_author_832
a.a. mamun,aiub_author_833
t. akter,aiub_author_834
m.a. mamun,aiub_author_835
j. uddin,aiub_author_836
and a.j.s. ahammad,aiub_author_837
,aiub_author_838
s.d. shawon,aiub_author_839
s.m.a. nayem,aiub_author_840
m.m. hasan,aiub_author_841
t. islam,aiub_author_842
s.s. shah,aiub_author_843
m.a. aziz,aiub_author_844
a.j.s. ahammad,aiub_author_845
md. dulal hossain,aiub_author_846
a. t. m. kaosar jamil,aiub_author_847
syed jamal ahmed,aiub_author_848
harinarayan das,aiub_author_849
rimi rashid,aiub_author_850
m n i khan,aiub_author_851
a. kaiyum,aiub_author_852
r. rashid,aiub_author_853
a. kumar,aiub_author_854
md. iftekharul alam efat,aiub_author_855
md. shazzad hossain,aiub_author_856
jahanggir hossain setu and k.m. imtiaz-ud-din,aiub_author_857
fahima khanam,aiub_author_858
farha akhter munmun,aiub_author_859
nadia afrin ritu,aiub_author_860
mustafizur rahman,aiub_author_861
shusmita islam,aiub_author_862
rubiyet fardous,aiub_author_863
lamisa yesmin,aiub_author_864
sumaiya sultana,aiub_author_865
sumaiya rahman eva,aiub_author_866
nayeem hasan moon,aiub_author_867
rifat-ibn alam,aiub_author_868
md motaleb hassan,aiub_author_869
mishu majumder,aiub_author_870
mosumi mitra,aiub_author_871
khadiza akter mitu,aiub_author_872
md. sazzad hossain,aiub_author_873
kawser irom rushee,aiub_author_874
sandhya aneja; nagender aneja; bharat bhargava; rajarshi roy chowdhury,aiub_author_875
sayma alam suha and m. akhtaruzzaman and tahsina farah sanam,aiub_author_876
nuzhat tabassum,aiub_author_877
sujeendran menon,aiub_author_878
agnieszka jastrzębska,aiub_author_879
sayma alam suha & muhammad nazrul islam,aiub_author_880
md. mahbubur rahman and dipanjali kundu and sayma alam suha and umme raihan siddiqi and samrat kumar dey,aiub_author_881
sakimul karim adan,aiub_author_882
nazia tafannum,aiub_author_883
farzana alam,aiub_author_884
md sohan,aiub_author_885
faruk abdullah al,aiub_author_886
samiur rahman khan,aiub_author_887
nusrat jahan anannya,aiub_author_888
md taimur ahad,aiub_author_889
dr. jahida binte islam,aiub_author_890
jahida binte islam,aiub_author_891
md rakibul islam,aiub_author_892
mai furukawa,aiub_author_893
ikki tateishi,aiub_author_894
hideyuki katsumata,aiub_author_895
satoshi kaneco,aiub_author_896
ayesha siddiqua,aiub_author_897
md. siddikur rahman,aiub_author_898
nujhat tabassum safa,aiub_author_899
sahara sultana,aiub_author_900
ajlina karamehic-muratovic,aiub_author_901
hans j. overgaard,aiub_author_902
a.g.m zaman,aiub_author_903
farhana afroz,aiub_author_904
bm sajjad hossain,aiub_author_905
mohammad abu taher,aiub_author_906
& jubayer ahamed,aiub_author_907
sharmin jahan,aiub_author_908
subrata banik,aiub_author_909
nure alam chowdhury,aiub_author_910
abdul mannan and a a mamun,aiub_author_911
sheekar banerjee,aiub_author_912
aminun nahar jhumur,aiub_author_913
mrinmoy karmokar,aiub_author_914
heerok mutsuddy,aiub_author_915
and md. manzurul hasan,aiub_author_916
shapla akter,aiub_author_917
md. jamil hossain,aiub_author_918
joyanta ghosh,aiub_author_919
md. omar faruq dehan,aiub_author_920
nahid hasan,aiub_author_921
tanzila hasan,aiub_author_922
shahadat hossain & md. manzurul hasan,aiub_author_923
sumi akter,aiub_author_924
aaa rupai,aiub_author_925
adnan sami,aiub_author_926
and tanzila mehenaz,aiub_author_927
shanjidah akhter,aiub_author_928
samir asif,aiub_author_929
mehedi hasan sazzad,aiub_author_930
and md. manzurul hasan.,aiub_author_931
tanzila mehenaz,aiub_author_932
fahim shahriar,aiub_author_933
md. al-mamun riyadh and md. manzurul hasan,aiub_author_934
nusrat songita khan,aiub_author_935
fahad molla,aiub_author_936
rubayat shusmita khan,aiub_author_937
enamul haque shamim,aiub_author_938
shuvra smaran das,aiub_author_939
rukaiya jahan sajuti mahfujur rahman,aiub_author_940
bristy talukder md masum billah,aiub_author_941
din mohammad dohan,aiub_author_942
afsara tasnim,aiub_author_943
shaily sarker,aiub_author_944
md. abdullah al nahid1,aiub_author_945
michinori karikomi1,aiub_author_946
eri nasuno1,aiub_author_947
norihiro kato1,aiub_author_948
takaaki sato2,aiub_author_949
and ken-ichi iimura1,aiub_author_950
md. ezharul islam,aiub_author_951
and liton jude rozario,aiub_author_952
nusra jahan anannya,aiub_author_953
mubashir qayyum,aiub_author_954
farnaz ismail,aiub_author_955
syed inayat ali shah,aiub_author_956
muhammad sohail,aiub_author_957
kanayo kenneth asogwa,aiub_author_958
fatema tuz zohra,aiub_author_959
md ashraful babu,aiub_author_960
mir kaosar ahamed,aiub_author_961
amena ferdousi,aiub_author_962
md saiduzzaman,aiub_author_963
vaibhav bhatnagar,aiub_author_964
linesh raja,aiub_author_965
ramesh chandra poonia,aiub_author_966
subrata das,aiub_author_967
ma basith,aiub_author_968
mmspt muhammad sohail,aiub_author_969
hussam alrabaiah,aiub_author_970
umair ali,aiub_author_971
liton jude rozario,aiub_author_972
rahul biswas,aiub_author_973
shaikat das joy,aiub_author_974
fardin ahmed niloy,aiub_author_975
md. nozib ud dowla,aiub_author_976
md. samiul alam,aiub_author_977
jobair hossain,aiub_author_978
fahim muntasir,aiub_author_979
shahadat hossain and md. manzurul hasan,aiub_author_980
mohammad nurul haque,aiub_author_981
abdul mannan and abdullah al mamun,aiub_author_982
rubaiya khondoker shikha,aiub_author_983
booshrat e. sharmin,aiub_author_984
abdul mannan,aiub_author_985
tanu shree roy and a a mamun,aiub_author_986
s. siddiqa,aiub_author_987
s. masud,aiub_author_988
s. roy,aiub_author_989
r.p. sharma,aiub_author_990
n.c.roy,aiub_author_991
l. k. saha,aiub_author_992
r.s.r. gorla,aiub_author_993
md. rakibul islam,aiub_author_994
hideyuki kastumata,aiub_author_995
sandhya aneja,aiub_author_996
nagender aneja,aiub_author_997
a. f. m. saifuddin saif,aiub_author_998
faruk hosain,aiub_author_999
sony ahmed,aiub_author_1000
abdullah al-ragib,aiub_author_1001
md. najmol hoque,aiub_author_1002
and md. shafiul islam,aiub_author_1003
anjir ahmed chowdhury,aiub_author_1004
argho das,aiub_author_1005
suben kumer saha,aiub_author_1006
khandaker tabin hasan,aiub_author_1007
ummay ayesha,aiub_author_1008
a. s. m. a. mamun,aiub_author_1009
md. abu sayem & md. golam hossain,aiub_author_1010
prof. dr. imad fakhri al-shaikhli,aiub_author_1011
m d hossain,aiub_author_1012
a t m k jamil,aiub_author_1013
m r hasan,aiub_author_1014
m a ali,aiub_author_1015
i n esha,aiub_author_1016
m a hakim and m n i khan,aiub_author_1017
m.r. hassan,aiub_author_1018
m.a. matin,aiub_author_1019
s.s. sikder,aiub_author_1020
sankar kumar das,aiub_author_1021
md. moniruzzaman,aiub_author_1022
m.a. basith,aiub_author_1023
md. rabiul auwul,aiub_author_1024
chongqi zhang,aiub_author_1025
md. shahjaman,aiub_author_1026
mohammad khairul islam,aiub_author_1027
amena ferdosui,aiub_author_1028
mohammad abdul hoque,aiub_author_1029
dr. m. mostafizur rahman,aiub_author_1030
sajjadul bari,aiub_author_1031
ahmed shahriar sakib,aiub_author_1032
md saddam hossain mukta,aiub_author_1033
fariha rowshan huda,aiub_author_1034
tohedul islam,aiub_author_1035
mohammed eunus ali,aiub_author_1036
s. m. hasan mahmud,aiub_author_1037
wenyu chen,aiub_author_1038
yongsheng liu,aiub_author_1039
md. abdul awal,aiub_author_1040
md. habibur rahman and mohammad ali moni,aiub_author_1041
md abdul awal,aiub_author_1042
md habibur rahman,aiub_author_1043
mohammad ali moni,aiub_author_1044
dr. s. m. hasan mahmud,aiub_author_1045
m. a. awal,aiub_author_1046
m. masud,aiub_author_1047
a. a. -m. bulbul,aiub_author_1048
s. m. h. mahmud and a. k. bairagi,aiub_author_1049
md habibur rahmanmd habibur rahmanhumayan kabir ranahumayan kabir ranasilong pengshow all 7 authorsmohammad ali monimohammad ali moni,aiub_author_1050
4. amena ferdosui,aiub_author_1051
m. mostafizur rahman and ayesha siddiqua,aiub_author_1052
al sohan,aiub_author_1053
md faruk abdullah; nahar,aiub_author_1054
afroza; bin-faisal,aiub_author_1055
md sajid,aiub_author_1056
md sabbir,aiub_author_1057
al bakin tushar,aiub_author_1058
feroz riazul iqbal,aiub_author_1059
sourav gupta ananda,aiub_author_1060
naima hassan,aiub_author_1061
mohammad shoeb,aiub_author_1062
mir mamun,aiub_author_1063
tonima mustafa,aiub_author_1064
nilufar nahar,aiub_author_1065
md. mahmudur rahman and md. manzurul hasan.,aiub_author_1066
rafeed mohammad,aiub_author_1067
md. mir hossain,aiub_author_1068
md manzurul hasan,aiub_author_1069
and tanvir hossain.,aiub_author_1070
j. i. khandaker s. i. liba,aiub_author_1071
s. m. hoque,aiub_author_1072
j. i. khandaker,aiub_author_1073
h. das,aiub_author_1074
and m. n. i. khan,aiub_author_1075
m. n. i. khan and j. i. khandaker,aiub_author_1076
dr. abdus salam,aiub_author_1077
wardah saleh,aiub_author_1078
dr. md. manzurul hasan,aiub_author_1079
md. siyamul islam,aiub_author_1080
dr. m m manjurul islam,aiub_author_1081
mohaimen- bin- noor,aiub_author_1082
haram moon,aiub_author_1083
chang-sik ha,aiub_author_1084
islam raiyan,aiub_author_1085
uddin shihab,aiub_author_1086
sakibjamil mahmud,aiub_author_1087
islam md. shariful,aiub_author_1088
and ahmed tanvir,aiub_author_1089
2. oa beg,aiub_author_1090
ft zohra,aiub_author_1091
mj uddin,aiub_author_1092
aim ismail,aiub_author_1093
s sathasivam.,aiub_author_1094
4. m sohail,aiub_author_1095
u ali,aiub_author_1096
w al-kouz,aiub_author_1097
ym chu,aiub_author_1098
p thounthong,aiub_author_1099
roushanara begum,aiub_author_1100
dr. mohammad tariqul islam,aiub_author_1101
dr. md. mahbub chowdhury mishu,aiub_author_1102
singh,aiub_author_1103
v.k.,aiub_author_1104
arora,aiub_author_1105
p.,aiub_author_1106
uddin,aiub_author_1107
a.,aiub_author_1108
bhattacharya,aiub_author_1109
s.,aiub_author_1110
md.m.,aiub_author_1111
md.s.,aiub_author_1112
onik,aiub_author_1113
md.m.h.,aiub_author_1114
m. mahmudul hasan,aiub_author_1115
teta stamati,aiub_author_1116
peri loucopoulos,aiub_author_1117
mara nikolaidou,aiub_author_1118
yeasmin,aiub_author_1119
kuri,aiub_author_1120
r.,aiub_author_1121
mahamudul hasan rana,aiub_author_1122
a.r.m.,aiub_author_1123
...sala uddin pathan,aiub_author_1124
a.q.m.,aiub_author_1125
riaz,aiub_author_1126
h.,aiub_author_1127
mohammad samawat ullah,aiub_author_1128
md mehedi hassan onik,aiub_author_1129
md siyamul islam,aiub_author_1130
a. onik,aiub_author_1131
m. m. h.,aiub_author_1132
m. s.,aiub_author_1133
m. m.,aiub_author_1134
& uddin,aiub_author_1135
dr. khandaker tabin hasan,aiub_author_1136
a.g.m. zaman,aiub_author_1137
dr. md. razib hayat khan,aiub_author_1138
juena ahmed noshin,aiub_author_1139
sajib hasan,aiub_author_1140
dr. mohammad mahbub rabbani,aiub_author_1141
md. manzurul hasan and tanvir hossain,aiub_author_1142
dr. md. sakir hossain,aiub_author_1143
h ara,aiub_author_1144
s m s al din,aiub_author_1145
s a tarek,aiub_author_1146
m k biswas,aiub_author_1147
s m sharafuddin,aiub_author_1148
s b faruque,aiub_author_1149
y haque,aiub_author_1150
s. b. faruque,aiub_author_1151
s. m. sharafuddin,aiub_author_1152
k. m. e. hasan,aiub_author_1153
a. k. m. m. hossain,aiub_author_1154
h. ara,aiub_author_1155
m. k. biswas,aiub_author_1156
and y. haque,aiub_author_1157
samia yasmin,aiub_author_1158
md sajid bin-faisal,aiub_author_1159
s m rahid haque,aiub_author_1160
md. atik foysal,aiub_author_1161
arupkumar das,aiub_author_1162
md. shahidul islam leaon,aiub_author_1163
dr. md. abdullah - al - jubair.,aiub_author_1164
t. b. shams,aiub_author_1165
md. sakir hossain,aiub_author_1166
m. f. mahamud,aiub_author_1167
m. s. tehjib,aiub_author_1168
z. hossain,aiub_author_1169
and m. i. pramanik,aiub_author_1170
ami akter1,aiub_author_1171
anowar hosen2,aiub_author_1172
md. amjad hossain3 farzana khalil4 and tonima mustafa1*,aiub_author_1173
michael goh,aiub_author_1174
tee connie,aiub_author_1175
and md. nazmul hossain,aiub_author_1176
beg oa,aiub_author_1177
beg tv,aiub_author_1178
khan wa,aiub_author_1179
prosenjit kumer tarefder,aiub_author_1180
imran prodan,aiub_author_1181
md. sheikh saddi,aiub_author_1182
musaddiq al karim,aiub_author_1183
mst. yeasmin ara,aiub_author_1184
md. mahadi masnad,aiub_author_1185
mostafa rasel,aiub_author_1186
khadija kubra shahjalal hoque,aiub_author_1187
sabrina kashem chowdhury,aiub_author_1188
md hanif,aiub_author_1189
sadia noor nosheen,aiub_author_1190
md. saniat rahman zishan,aiub_author_1191
dimas yunianto putro,aiub_author_1192
sohyun park,aiub_author_1193
seokhun kim,aiub_author_1194
mohammad shamsuddin ahmed,aiub_author_1195
yang-kook sun,aiub_author_1196
miao zhang,aiub_author_1197
jacky wai keung,aiub_author_1198
yan xiao,aiub_author_1199
md alamgir kabir,aiub_author_1200
zhen yang,aiub_author_1201
jacky keung,aiub_author_1202
xiao yu,aiub_author_1203
yutian tang,aiub_author_1204
shuo feng,aiub_author_1205
s. m. a. hakim siddiki,aiub_author_1206
md. nurnobi rashed,aiub_author_1207
abeda sultana touchy,aiub_author_1208
yuan jing,aiub_author_1209
takashi toyao,aiub_author_1210
zen maeno and ken-ichi shimizu,aiub_author_1211
elsayed elbayoumy,aiub_author_1212
yuting wang,aiub_author_1213
claudio trombini,aiub_author_1214
masayoshi bando,aiub_author_1215
zhiyi song,aiub_author_1216
mostafa a. diab,aiub_author_1217
farid sh. mohamed,aiub_author_1218
naofumi naga and tamaki nakano,aiub_author_1219
laveet kumar,aiub_author_1220
and afroza nahar,aiub_author_1221
ahmed,aiub_author_1222
s.; saif,aiub_author_1223
a.f.m.s.; hanif,aiub_author_1224
m.i.; shakil,aiub_author_1225
m.m.n.; jaman,aiub_author_1226
m.m.; haque,aiub_author_1227
m.m.u.; shawkat,aiub_author_1228
s.b.; hasan,aiub_author_1229
j.; sonok,aiub_author_1230
b.s.; rahman,aiub_author_1231
f.; sabbir,aiub_author_1232
h.m.,aiub_author_1233
s a m manzur hossain khan,aiub_author_1234
nurakmal ahmad mustaffa,aiub_author_1235
md. mamun habib,aiub_author_1236
dr. kamal uddin sarker,aiub_author_1237
2. sohrab khan,aiub_author_1238
faheemullah shaikh,aiub_author_1239
mokhi maan siddiqui,aiub_author_1240
tanweer hussain,aiub_author_1241
abu quwsar ohi,aiub_author_1242
m. a. hamid,aiub_author_1243
m. m. monowar,aiub_author_1244
m. abdullah-al-wadud and a. alamri,aiub_author_1245
muhammad m. kabir,aiub_author_1246
md rashedul islam *,aiub_author_1247
yutaka watanobe,aiub_author_1248
sujoy c. das,aiub_author_1249
aklima a. lima,aiub_author_1250
md. r. islam,aiub_author_1251
faris a kateb,aiub_author_1252
muhammad mostafa monowar *,aiub_author_1253
i. jahan and a. q. ohi,aiub_author_1254
a. q. ohi,aiub_author_1255
m. m. monowar and f. a. kateb,aiub_author_1256
m. a. hamid and m. m. monowar,aiub_author_1257
mahmud hasan,aiub_author_1258
and muhammad mohsin kabir,aiub_author_1259
md anwar hussen wadud,aiub_author_1260
firoz mridha,aiub_author_1261
and kamruddin nur,aiub_author_1262
md rashedul islam,aiub_author_1263
jong-myon kim,aiub_author_1264
and md. mohsin kabir,aiub_author_1265
md. saifur rahman,aiub_author_1266
md junayed hasan,aiub_author_1267
m. m. manjurul islam,aiub_author_1268
mazedul islam emon,aiub_author_1269
marjia akter,aiub_author_1270
muhammad mostafa monowar and madini o. alassafi,aiub_author_1271
wadud m. a. h.,aiub_author_1272
mridha d. f.,aiub_author_1273
and nur d. k,aiub_author_1274
s. oh,aiub_author_1275
y. kim,aiub_author_1276
dipta justin gomes,aiub_author_1277
aneem al ahsan rupai,aiub_author_1278
ohi,aiub_author_1279
abu quwsar,aiub_author_1280
dongsu lee,aiub_author_1281
md ferdous mridha,aiub_author_1282
m. a. jafor,aiub_author_1283
sajjadul bari and ayesha siddiqua,aiub_author_1284
dhiraj kumar rana,aiub_author_1285
vivek mehta,aiub_author_1286
shovan kumar kundu,aiub_author_1287
soumen basu,aiub_author_1288
rakib ul haque,aiub_author_1289
m. abdullah-al-wadud and md.saiful islam,aiub_author_1290
farisa benta safir,aiub_author_1291
dr. md. rayhan uddin,aiub_author_1292
kwabena ebo bennin,aiub_author_1293
sharmin sultana poly,aiub_author_1294
zen maeno,aiub_author_1295
and ken-ichi shimizu,aiub_author_1296
m. a. hossaina,aiub_author_1297
s. m. a. hakim siddikib,aiub_author_1298
m. eliasa,aiub_author_1299
m. m. rahman and md. a. r. jamil,aiub_author_1300
dimas yuniantoputroa1muhammad hilmyalfaruqiab1saifulislamaseokhunkimasohyunparkaseulgileeajang-yeonhwangayang-kooksuncjaekookkima,aiub_author_1301
vinod mathewvinod mathew department of materials science and engineering,aiub_author_1302
chonnam national university,aiub_author_1303
gwangju 500-757,aiub_author_1304
republic of korea more by vinod mathew,aiub_author_1305
sungjin kim,aiub_author_1306
vaiyapuri soundharrajan,aiub_author_1307
and jaekook kim*,aiub_author_1308
vaiyapurisoundharrajan,aiub_author_1309
jeonggeunjoaseokhunkimavinodmathewayang-kooksunbjaekookkima,aiub_author_1310
y. hoque,aiub_author_1311
md. asiful islam,aiub_author_1312
shahrin chowdhury,aiub_author_1313
munaly akter,aiub_author_1314
md. abdul matin,aiub_author_1315
md. anwarul kabir,aiub_author_1316
rifat tasnim anannya,aiub_author_1317
dr. s. mosaddeq ahmed,aiub_author_1318
dr. kamrun nahar mukta,aiub_author_1319
dr. md. sohidul islam,aiub_author_1320
dr. debajyoti karmaker,aiub_author_1321
prof. dr. kh. abdul maleque,aiub_author_1322
kumari,aiub_author_1323
lee,aiub_author_1324
b.-h.,aiub_author_1325
choi,aiub_author_1326
k.,aiub_author_1327
dr. ashraf uddin,aiub_author_1328
maliyat tarannum maruf,aiub_author_1329
mohammad tariqul islam,aiub_author_1330
dr. hossain md. shakhawat,aiub_author_1331
dr. s. a. m. manzur h. khan,aiub_author_1332
prattoy majumder,aiub_author_1333
a. r. m. fahim,aiub_author_1334
nusrat haque supti,aiub_author_1335
mohaimen-bin-noor,aiub_author_1336
authors: anika tahsin,aiub_author_1337
dr. md. asraf ali,aiub_author_1338
sifat rahman ahona,aiub_author_1339
md. mazid-ul-haque and md. sohidul islam,aiub_author_1340
siam bin shawkat,aiub_author_1341
md. sohidul islam and borshan sarker,aiub_author_1342
mohammad abdur rob,aiub_author_1343
muhammad mahfuz hasan,aiub_author_1344
gollam rabby,aiub_author_1345
saiful azad,aiub_author_1346
mufti mahmud,aiub_author_1347
kamal z zamli,aiub_author_1348
12) abhijit bhowmik,aiub_author_1349
abhishek bagchi,aiub_author_1350
suman sarka,aiub_author_1351
sandip bysakh,aiub_author_1352
chandra sekhar tiwary,aiub_author_1353
susenjit sarkar,aiub_author_1354
p.k. mukhopadhyay,aiub_author_1355
5. ayesha,aiub_author_1356
u.,aiub_author_1357
m. n.,aiub_author_1358
hossain,aiub_author_1359
m. r tasmia,aiub_author_1360
s. a. and hossain,aiub_author_1361
m. g.,aiub_author_1362
sukumar senthilkumar,aiub_author_1363
tateishi,aiub_author_1364
moushumi zaman bonny,aiub_author_1365
dr. moushumi zaman bonny,aiub_author_1366
s. jahan,aiub_author_1367
a. mannan n. a. chowdhury,aiub_author_1368
and a. a. mamun,aiub_author_1369
md. abdus salam,aiub_author_1370
mohammad m. islam,aiub_author_1371
s.m. nasim azad,aiub_author_1372
rehana parvin,aiub_author_1373
bipasha aktar,aiub_author_1374
murshed ahmed ovi,aiub_author_1375
tajnin rahman,aiub_author_1376
md kamruzzaman,aiub_author_1377
nazma parveen,aiub_author_1378
m.m.a. sarker,aiub_author_1379
m.j.h. munshi,aiub_author_1380
r.k. bhowmik,aiub_author_1381
m.r. karim,aiub_author_1382
m. d. i. bhuyana,aiub_author_1383
m. n. islam and m. a. basith,aiub_author_1384
▪ subrata das,aiub_author_1385
mohammed abdul basith,aiub_author_1386
dr. razuan karim,aiub_author_1387
∗ n. a. chowdhury,aiub_author_1388
a. mannan,aiub_author_1389
jahidabinte islam,aiub_author_1390
satoshi. kaneco,aiub_author_1391
t. rahman,aiub_author_1392
akash mamon sarkar,aiub_author_1393
akml rahman,aiub_author_1394
abdus samad,aiub_author_1395
arjun chandra bhowmick,aiub_author_1396
tanmoy ghosh,aiub_author_1397
bhoguju rajini kanth,aiub_author_1398
pratip k. mukhopadhyay,aiub_author_1399
gokul p,aiub_author_1400
barnana pal and p k mukhopadhyay,aiub_author_1401
tumian mohammad rabiul islam∗,aiub_author_1402
imad fakhri al-shaikhli,aiub_author_1403
rizal mohd nor and afidalina,aiub_author_1404
dr. dilruba yasmin,aiub_author_1405
dr. md. saiful islam,aiub_author_1406
md mehedi hasan and sungoh kwon,aiub_author_1407
fatema t. zohra,aiub_author_1408
mohammed j. uddin,aiub_author_1409
ahamd i. m. ismail,aiub_author_1410
5. f tuz zohra,aiub_author_1411
mf basir,aiub_author_1412
aim ismail.,aiub_author_1413
salahuddin haowlader,aiub_author_1414
humayra ferdous and shahidul islam,aiub_author_1415
nadia akter mokta,aiub_author_1416
md shakilur rahman,aiub_author_1417
tanjim siddiqua,aiub_author_1418
santunu purohit,aiub_author_1419
md kawchar ahmed patwary,aiub_author_1420
akm moinul haque meaze1 and humayra ferdous,aiub_author_1421
dr. saiful islam,aiub_author_1422
orcid logo a muhammad hilmy alfaruqi,aiub_author_1423
orcid logo ab balaji sambandam,aiub_author_1424
a dimas yunianto putro,aiub_author_1425
a sungjin kim,aiub_author_1426
a jeonggeun jo,aiub_author_1427
a seokhun kim,aiub_author_1428
a vinod mathewa and jaekook kim orcid logo *a,aiub_author_1429
orcid logo ab saiful islam,aiub_author_1430
a jun lee,aiub_author_1431
abeda s. touchy,aiub_author_1432
shunsaku yasumura,aiub_author_1433
s.m.a.hakim siddiki,aiub_author_1434
sharmin s. poly,aiub_author_1435
ken-ichi shimizu,aiub_author_1436
s.m.a. hakim siddiki,aiub_author_1437
kah wei ting,aiub_author_1438
abeda s touchy,aiub_author_1439
md. numobi rashed,aiub_author_1440
shaon hossain sani,aiub_author_1441
akramkhan rony,aiub_author_1442
seungmin oh,aiub_author_1443
jinsul kim,aiub_author_1444
k. n. mukta,aiub_author_1445
xiao gao,aiub_author_1446
and p. a. robinson,aiub_author_1447
dr. mahjabin taskin,aiub_author_1448
laxmikanta karmakar,aiub_author_1449
debajyoti das & soumen basu,aiub_author_1450
amit banerjee,aiub_author_1451
debajyoti das,aiub_author_1452
and soumen basu,aiub_author_1453
a suresh kumar singh,aiub_author_1454
a shovan kumar kundu,aiub_author_1455
subir roy,aiub_author_1456
s. angappane,aiub_author_1457
ram janay choudhary,aiub_author_1458
dhiraj kumar rana and soumen basu,aiub_author_1459
dr. a. f. m. saifuddin saif,aiub_author_1460
tanzia zerin khan; salma parvin,aiub_author_1461
raihan uddin ahmed,aiub_author_1462
jenita jahangir,aiub_author_1463
prodip kumar ghose,aiub_author_1464
md. manzurul hasan & md. saidur rahman,aiub_author_1465
md. masuduzzaman,aiub_author_1466
asad abbas,aiub_author_1467
anders avdic,aiub_author_1468
peng xiao,aiub_author_1469
m. mahmudulhasan,aiub_author_1470
wan ming,aiub_author_1471
umme marzia haque,aiub_author_1472
khadiza akter mitu1,aiub_author_1473
md. motaleb hossain2*,aiub_author_1474
md. sazzad hossain3,aiub_author_1475
kazuhisa a. chikita4,aiub_author_1476
azm ehtesham chowdhury,aiub_author_1477
kaniz fatema,aiub_author_1478
jannatul maowa,aiub_author_1479
s.m. abdur bhuiyan rouf,aiub_author_1480
mohammad arifur rahman,aiub_author_1481
md. manirul islam,aiub_author_1482
md. hasibul hasan,aiub_author_1483
md mehedi hasan,aiub_author_1484
sungoh kwon,aiub_author_1485
and jee-hyeon na,aiub_author_1486
and sangchul oh,aiub_author_1487
dr. shohag barman,aiub_author_1488
dr. md. tarek hossain,aiub_author_1489
suresh kumar singh,aiub_author_1490
& soumen basu,aiub_author_1491
ayan mukherjee,aiub_author_1492
nazia hossain,aiub_author_1493
dr. md. saddam mukta hossain,aiub_author_1494
farzana sabeth,aiub_author_1495
rahima khatun,aiub_author_1496
md. serajul islam,aiub_author_1497
toshifumi iimori,aiub_author_1498
nobuhiro ohta,aiub_author_1499
vaiyapuri soundharrajanvaiyapuri soundharrajan department of materials science and engineering,aiub_author_1500
south korea more by vaiyapuri soundharrajan,aiub_author_1501
jeonggeun jo,aiub_author_1502
jun lee,aiub_author_1503
kwangho kim,aiub_author_1504
muhammad hilmyalfaruqiabsaifulislamadimas yuniantoputroavinodmathewasungjinkimajeonggeunjoaseokhunkimayang-kooksunckwanghokimdejaekookkima,aiub_author_1505
dr. vinod mathew,aiub_author_1506
prof. yang-kook sun,aiub_author_1507
prof. kwangho kim,aiub_author_1508
prof. jaekook kim,aiub_author_1509
8. ft tuz zohra,aiub_author_1510
m jashim uddin,aiub_author_1511
ai md. ismail,aiub_author_1512
o anwar bég.,aiub_author_1513
7. ft zohra,aiub_author_1514
oa bég,aiub_author_1515
a kadir.,aiub_author_1516
sharifa rania mahmud,aiub_author_1517
muhammad rabiul. islam 1*,aiub_author_1518
i.f.t. al-shaikhli2,aiub_author_1519
a. abdulkadir1,aiub_author_1520
mohammad rabiul islam1,aiub_author_1521
imad fakhri al-shaikhli2,aiub_author_1522
rizal bin mohd nor3,aiub_author_1523
vijayakumar varadarajan4,aiub_author_1524
barnana pal and p. k. mukhopadhyay,aiub_author_1525
md abdullah al mamun,aiub_author_1526
manifa noor,aiub_author_1527
a k m atique ullah,aiub_author_1528
matin abdul,aiub_author_1529
fakhrul islam and m a hakim,aiub_author_1530
s akter,aiub_author_1531
ac bhowmick,aiub_author_1532
mn uddin,aiub_author_1533
m sarkar,aiub_author_1534
md zainal abedin,aiub_author_1535
kazy noor e alam siddiquee,aiub_author_1536
ms bhuyan,aiub_author_1537
mohammad shahadat hossain,aiub_author_1538
karl andersson,aiub_author_1539
m. a. basith,aiub_author_1540
areef billah,aiub_author_1541
m. a. jalil,aiub_author_1542
nilufar yesmin,aiub_author_1543
mashnoon alam sakib,aiub_author_1544
emran khan ashik,aiub_author_1545
s.m.enamul hoque yousuf,aiub_author_1546
sayeed shafayet chowdhury,aiub_author_1547
shakhawat h. firoz,aiub_author_1548
bashir ahmmad,aiub_author_1549
b. rajini kanth and p. k. mukhopadhyay,aiub_author_1550
m. a. hakim and p. k. mukhopadhyay,aiub_author_1551
m. a. islam,aiub_author_1552
md. sarowar hossain and k mølhave,aiub_author_1553
anwarul kabir,aiub_author_1554
‡a muhammad hilmy alfaruqi,aiub_author_1555
orcid logo ‡a vinod mathew,aiub_author_1556
a jinju song,aiub_author_1557
a joseph paul baboo,aiub_author_1558
a duong tung pham,aiub_author_1559
a yang-kook sunb and jaekook kim,aiub_author_1560
